event_id,user_id,session_id,event_timestamp,event_name,feature_name
7855,304,1048,2026-04-23 21:22:17,signup_started,
7856,304,1048,2026-04-23 21:21:17,workspace_created,
7857,304,1048,2026-04-23 21:35:17,first_task_created,
7858,304,1048,2026-04-23 21:38:17,task_created,task_created
7859,304,1048,2026-04-23 21:27:17,task_created,task_created
7860,304,1048,2026-04-23 21:28:17,task_created,task_created
7861,304,1048,2026-04-23 21:30:17,task_created,task_created
7862,304,1048,2026-04-23 21:28:17,task_created,task_created
7863,304,1048,2026-04-23 21:25:17,feature_used,feature_used
7864,304,1049,2026-04-05 21:45:04,landing_page_view,
7865,304,1049,2026-04-05 21:47:04,signup_started,
7866,304,1049,2026-04-05 21:47:04,signup_completed,
7867,304,1049,2026-04-05 21:43:04,workspace_created,
7868,304,1049,2026-04-05 21:40:04,task_created,task_created
7869,304,1049,2026-04-05 21:35:04,task_created,task_created
7870,304,1049,2026-04-05 21:42:04,task_created,task_created
7871,304,1049,2026-04-05 21:48:04,task_created,task_created
7872,304,1049,2026-04-05 21:47:04,feature_used,feature_used
7873,305,1050,2026-03-06 21:38:15,landing_page_view,
7874,305,1050,2026-03-06 21:42:15,signup_started,
7875,305,1050,2026-03-06 21:44:15,signup_completed,
7876,305,1050,2026-03-06 21:41:15,workspace_created,
7877,305,1050,2026-03-06 21:40:15,task_created,task_created
7878,305,1050,2026-03-06 21:46:15,task_created,task_created
7879,305,1050,2026-03-06 21:53:15,task_created,task_created
7880,305,1050,2026-03-06 21:47:15,task_created,task_created
7881,305,1050,2026-03-06 21:49:15,task_created,task_created
7882,305,1051,2026-04-13 05:06:45,landing_page_view,
7883,305,1051,2026-04-13 05:03:45,signup_started,
7884,305,1051,2026-04-13 04:52:45,signup_completed,
7885,305,1051,2026-04-13 05:10:45,workspace_created,
7886,305,1051,2026-04-13 05:03:45,first_task_created,
7887,305,1051,2026-04-13 04:58:45,task_created,task_created
7888,305,1051,2026-04-13 04:50:45,task_created,task_created
7889,305,1051,2026-04-13 05:15:45,task_created,task_created
7890,305,1051,2026-04-13 05:10:45,task_created,task_created
7891,305,1051,2026-04-13 05:09:45,subscription_started,
7892,305,1051,2026-04-13 05:18:45,payment_completed,
7893,305,1052,2026-05-19 09:16:02,landing_page_view,
7894,305,1052,2026-05-19 08:51:02,signup_started,
7895,305,1052,2026-05-19 09:03:02,signup_completed,
7896,305,1052,2026-05-19 09:11:02,workspace_created,
7897,305,1052,2026-05-19 09:01:02,first_task_created,
7898,305,1052,2026-05-19 09:11:02,task_created,task_created
7899,305,1052,2026-05-19 08:55:02,feature_used,feature_used
7900,305,1053,2026-02-24 17:03:02,landing_page_view,
7901,305,1053,2026-02-24 16:55:02,signup_started,
7902,305,1053,2026-02-24 16:49:02,signup_completed,
7903,305,1053,2026-02-24 16:49:02,workspace_created,
7904,305,1053,2026-02-24 17:01:02,task_created,task_created
7905,305,1053,2026-02-24 17:01:02,task_created,task_created
7906,305,1053,2026-02-24 16:58:02,task_created,task_created
7907,305,1053,2026-02-24 16:46:02,subscription_started,
7908,305,1054,2026-05-10 01:47:30,landing_page_view,
7909,305,1054,2026-05-10 02:14:30,signup_started,
7910,305,1054,2026-05-10 01:43:30,signup_completed,
7911,305,1054,2026-05-10 01:49:30,workspace_created,
7912,305,1054,2026-05-10 01:43:30,task_created,task_created
7913,305,1054,2026-05-10 02:02:30,feature_used,feature_used
7914,306,1055,2026-05-22 18:54:38,landing_page_view,
7915,306,1055,2026-05-22 18:58:38,signup_started,
7916,306,1055,2026-05-22 18:58:38,signup_completed,
7917,306,1055,2026-05-22 18:54:38,task_created,task_created
7918,306,1055,2026-05-22 18:57:38,task_created,task_created
7919,306,1055,2026-05-22 18:57:38,task_created,task_created
7920,306,1055,2026-05-22 18:55:38,task_created,task_created
7921,306,1056,2026-04-10 22:47:10,landing_page_view,
7922,306,1056,2026-04-10 22:47:10,signup_started,
7923,306,1056,2026-04-10 22:49:10,signup_completed,
7924,306,1056,2026-04-10 22:48:10,task_created,task_created
7925,306,1056,2026-04-10 22:47:10,task_created,task_created
7926,306,1056,2026-04-10 22:47:10,task_created,task_created
7927,306,1056,2026-04-10 22:52:10,task_created,task_created
7928,306,1056,2026-04-10 22:49:10,task_created,task_created
7929,307,1057,2026-04-28 10:29:53,landing_page_view,
7930,307,1057,2026-04-28 10:52:53,signup_started,
7931,307,1057,2026-04-28 10:54:53,signup_completed,
7932,307,1057,2026-04-28 10:19:53,workspace_created,
7933,307,1057,2026-04-28 10:46:53,first_task_created,
7934,307,1057,2026-04-28 10:41:53,task_created,task_created
7935,307,1057,2026-04-28 11:16:53,task_created,task_created
7936,307,1057,2026-04-28 10:47:53,task_created,task_created
7937,307,1057,2026-04-28 10:13:53,task_created,task_created
7938,307,1057,2026-04-28 10:46:53,subscription_started,
7939,307,1057,2026-04-28 11:24:53,payment_completed,
7940,307,1058,2026-04-10 08:05:32,landing_page_view,
7941,307,1058,2026-04-10 07:49:32,signup_started,
7942,307,1058,2026-04-10 07:45:32,workspace_created,
7943,307,1058,2026-04-10 07:49:32,task_created,task_created
7944,307,1058,2026-04-10 07:47:32,task_created,task_created
7945,307,1058,2026-04-10 07:24:32,feature_used,feature_used
7946,307,1058,2026-04-10 08:01:32,subscription_started,
7947,307,1058,2026-04-10 07:56:32,payment_completed,
7948,307,1059,2026-03-02 21:14:29,landing_page_view,
7949,307,1059,2026-03-02 21:17:29,signup_started,
7950,307,1059,2026-03-02 21:00:29,signup_completed,
7951,307,1059,2026-03-02 21:18:29,first_task_created,
7952,307,1059,2026-03-02 21:07:29,task_created,task_created
7953,307,1059,2026-03-02 20:54:29,feature_used,feature_used
7954,307,1060,2026-03-05 23:15:40,landing_page_view,
7955,307,1060,2026-03-05 23:04:40,signup_started,
7956,307,1060,2026-03-05 23:13:40,signup_completed,
7957,307,1060,2026-03-05 23:30:40,workspace_created,
7958,307,1060,2026-03-05 23:04:40,task_created,task_created
7959,307,1060,2026-03-05 23:14:40,task_created,task_created
7960,307,1060,2026-03-05 23:12:40,task_created,task_created
7961,307,1060,2026-03-05 23:06:40,task_created,task_created
7962,307,1060,2026-03-05 23:09:40,task_created,task_created
7963,307,1060,2026-03-05 23:14:40,task_created,task_created
7964,307,1061,2026-03-12 06:53:00,landing_page_view,
7965,307,1061,2026-03-12 07:03:00,signup_started,
7966,307,1061,2026-03-12 06:49:00,signup_completed,
7967,307,1061,2026-03-12 06:27:00,workspace_created,
7968,307,1061,2026-03-12 06:42:00,first_task_created,
7969,307,1061,2026-03-12 06:11:00,task_created,task_created
7970,307,1061,2026-03-12 06:04:00,task_created,task_created
7971,307,1061,2026-03-12 06:00:00,task_created,task_created
7972,307,1061,2026-03-12 06:40:00,task_created,task_created
7973,307,1061,2026-03-12 06:01:00,task_created,task_created
7974,307,1061,2026-03-12 06:52:00,task_created,task_created
7975,307,1061,2026-03-12 06:15:00,task_created,task_created
7976,307,1061,2026-03-12 06:19:00,feature_used,feature_used
7977,307,1062,2026-03-31 04:57:01,landing_page_view,
7978,307,1062,2026-03-31 04:15:01,signup_started,
7979,307,1062,2026-03-31 05:06:01,workspace_created,
7980,307,1062,2026-03-31 03:54:01,task_created,task_created
7981,307,1062,2026-03-31 05:03:01,task_created,task_created
7982,307,1062,2026-03-31 04:41:01,task_created,task_created
7983,307,1062,2026-03-31 04:29:01,task_created,task_created
7984,307,1062,2026-03-31 04:04:01,task_created,task_created
7985,307,1062,2026-03-31 03:54:01,feature_used,feature_used
7986,308,1063,2026-05-05 20:36:56,landing_page_view,
7987,308,1063,2026-05-05 20:42:56,signup_started,
7988,308,1063,2026-05-05 20:50:56,workspace_created,
7989,308,1063,2026-05-05 20:52:56,first_task_created,
7990,308,1063,2026-05-05 20:56:56,feature_used,feature_used
7991,308,1064,2026-05-02 05:41:36,landing_page_view,
7992,308,1064,2026-05-02 05:53:36,signup_started,
7993,308,1064,2026-05-02 05:13:36,signup_completed,
7994,308,1064,2026-05-02 05:37:36,workspace_created,
7995,308,1064,2026-05-02 05:33:36,first_task_created,
7996,308,1064,2026-05-02 05:39:36,feature_used,feature_used
7997,308,1065,2026-04-29 04:17:27,landing_page_view,
7998,308,1065,2026-04-29 04:29:27,signup_started,
7999,308,1065,2026-04-29 04:18:27,signup_completed,
8000,308,1065,2026-04-29 04:24:27,workspace_created,
8001,308,1065,2026-04-29 04:32:27,task_created,task_created
8002,308,1065,2026-04-29 04:24:27,task_created,task_created
8003,308,1065,2026-04-29 04:06:27,task_created,task_created
8004,308,1065,2026-04-29 04:25:27,task_created,task_created
8005,308,1065,2026-04-29 04:09:27,task_created,task_created
8006,308,1065,2026-04-29 04:20:27,feature_used,feature_used
8007,308,1065,2026-04-29 04:26:27,subscription_started,
8008,308,1065,2026-04-29 04:15:27,payment_completed,
8009,308,1066,2026-05-17 21:01:43,landing_page_view,
8010,308,1066,2026-05-17 21:27:43,signup_started,
8011,308,1066,2026-05-17 21:42:43,signup_completed,
8012,308,1066,2026-05-17 22:14:43,workspace_created,
8013,308,1066,2026-05-17 21:05:43,first_task_created,
8014,308,1066,2026-05-17 20:48:43,task_created,task_created
8015,308,1066,2026-05-17 20:48:43,task_created,task_created
8016,308,1066,2026-05-17 21:04:43,feature_used,feature_used
8017,308,1067,2026-04-11 10:06:15,landing_page_view,
8018,308,1067,2026-04-11 10:31:15,signup_completed,
8019,308,1067,2026-04-11 11:02:15,workspace_created,
8020,308,1067,2026-04-11 10:05:15,task_created,task_created
8021,308,1067,2026-04-11 11:03:15,feature_used,feature_used
8022,308,1068,2026-03-19 04:54:21,landing_page_view,
8023,308,1068,2026-03-19 05:15:21,signup_started,
8024,308,1068,2026-03-19 04:50:21,workspace_created,
8025,308,1068,2026-03-19 05:12:21,first_task_created,
8026,308,1068,2026-03-19 05:19:21,task_created,task_created
8027,308,1068,2026-03-19 05:13:21,subscription_started,
8028,308,1069,2026-04-25 10:32:03,landing_page_view,
8029,308,1069,2026-04-25 10:55:03,signup_started,
8030,308,1069,2026-04-25 10:15:03,signup_completed,
8031,308,1069,2026-04-25 10:19:03,workspace_created,
8032,308,1069,2026-04-25 10:48:03,first_task_created,
8033,308,1069,2026-04-25 10:24:03,task_created,task_created
8034,308,1069,2026-04-25 10:44:03,feature_used,feature_used
8035,308,1069,2026-04-25 10:37:03,subscription_started,
8036,308,1069,2026-04-25 10:24:03,payment_completed,
8037,309,1070,2026-04-21 00:27:16,landing_page_view,
8038,309,1070,2026-04-21 00:24:16,signup_completed,
8039,309,1070,2026-04-21 00:55:16,workspace_created,
8040,309,1070,2026-04-21 00:42:16,feature_used,feature_used
8041,309,1071,2026-04-03 06:14:00,landing_page_view,
8042,309,1071,2026-04-03 06:48:00,signup_started,
8043,309,1071,2026-04-03 06:31:00,task_created,task_created
8044,309,1071,2026-04-03 06:21:00,task_created,task_created
8045,309,1071,2026-04-03 06:12:00,feature_used,feature_used
8046,309,1071,2026-04-03 06:25:00,subscription_started,
8047,309,1071,2026-04-03 06:08:00,payment_completed,
8048,309,1072,2026-02-25 23:13:21,landing_page_view,
8049,309,1072,2026-02-25 23:41:21,signup_started,
8050,309,1072,2026-02-25 23:10:21,workspace_created,
8051,309,1072,2026-02-25 23:43:21,task_created,task_created
8052,309,1072,2026-02-25 22:42:21,task_created,task_created
8053,309,1072,2026-02-25 22:49:21,task_created,task_created
8054,309,1072,2026-02-25 23:48:21,subscription_started,
8055,309,1072,2026-02-25 23:22:21,payment_completed,
8056,309,1073,2026-04-25 09:35:29,landing_page_view,
8057,309,1073,2026-04-25 09:49:29,signup_started,
8058,309,1073,2026-04-25 10:06:29,workspace_created,
8059,309,1073,2026-04-25 09:33:29,task_created,task_created
8060,309,1073,2026-04-25 09:44:29,task_created,task_created
8061,309,1073,2026-04-25 10:03:29,task_created,task_created
8062,309,1073,2026-04-25 09:27:29,task_created,task_created
8063,309,1073,2026-04-25 10:10:29,feature_used,feature_used
8064,309,1074,2026-05-06 18:33:31,landing_page_view,
8065,309,1074,2026-05-06 18:38:31,signup_started,
8066,309,1074,2026-05-06 18:40:31,task_created,task_created
8067,309,1074,2026-05-06 18:47:31,task_created,task_created
8068,309,1074,2026-05-06 18:36:31,task_created,task_created
8069,309,1074,2026-05-06 18:44:31,feature_used,feature_used
8070,309,1074,2026-05-06 18:49:31,subscription_started,
8071,309,1074,2026-05-06 18:51:31,payment_completed,
8072,309,1075,2026-03-31 07:04:40,landing_page_view,
8073,309,1075,2026-03-31 06:25:40,signup_completed,
8074,309,1075,2026-03-31 06:55:40,task_created,task_created
8075,309,1075,2026-03-31 05:56:40,feature_used,feature_used
8076,309,1075,2026-03-31 06:18:40,subscription_started,
8077,309,1075,2026-03-31 06:19:40,payment_completed,
8078,310,1076,2026-03-09 18:21:13,landing_page_view,
8079,310,1076,2026-03-09 18:24:13,signup_started,
8080,310,1076,2026-03-09 18:25:13,signup_completed,
8081,310,1076,2026-03-09 18:21:13,workspace_created,
8082,310,1076,2026-03-09 18:21:13,task_created,task_created
8083,310,1076,2026-03-09 18:21:13,task_created,task_created
8084,310,1076,2026-03-09 18:21:13,task_created,task_created
8085,311,1077,2026-04-16 09:23:33,landing_page_view,
8086,311,1077,2026-04-16 09:19:33,signup_started,
8087,311,1077,2026-04-16 09:14:33,signup_completed,
8088,311,1077,2026-04-16 09:07:33,feature_used,feature_used
8089,311,1078,2026-05-11 07:15:33,landing_page_view,
8090,311,1078,2026-05-11 07:15:33,signup_started,
8091,311,1078,2026-05-11 07:14:33,signup_completed,
8092,311,1078,2026-05-11 07:20:33,workspace_created,
8093,311,1078,2026-05-11 07:12:33,task_created,task_created
8094,311,1078,2026-05-11 07:20:33,task_created,task_created
8095,311,1078,2026-05-11 07:15:33,task_created,task_created
8096,311,1079,2026-04-16 08:01:16,landing_page_view,
8097,311,1079,2026-04-16 08:20:16,signup_started,
8098,311,1079,2026-04-16 08:25:16,signup_completed,
8099,311,1079,2026-04-16 08:14:16,workspace_created,
8100,311,1079,2026-04-16 08:19:16,first_task_created,
8101,311,1079,2026-04-16 08:00:16,task_created,task_created
8102,311,1079,2026-04-16 08:16:16,feature_used,feature_used
8103,312,1080,2026-04-02 20:17:31,landing_page_view,
8104,312,1080,2026-04-02 19:55:31,signup_started,
8105,312,1080,2026-04-02 20:01:31,signup_completed,
8106,312,1080,2026-04-02 19:57:31,first_task_created,
8107,312,1080,2026-04-02 20:02:31,task_created,task_created
8108,312,1080,2026-04-02 20:16:31,task_created,task_created
8109,312,1080,2026-04-02 19:59:31,task_created,task_created
8110,312,1080,2026-04-02 20:15:31,task_created,task_created
8111,312,1080,2026-04-02 20:00:31,task_created,task_created
8112,312,1080,2026-04-02 20:00:31,feature_used,feature_used
8113,312,1081,2026-03-20 17:37:47,landing_page_view,
8114,312,1081,2026-03-20 17:33:47,signup_started,
8115,312,1081,2026-03-20 17:34:47,workspace_created,
8116,312,1081,2026-03-20 17:38:47,task_created,task_created
8117,312,1081,2026-03-20 17:33:47,task_created,task_created
8118,312,1081,2026-03-20 17:28:47,task_created,task_created
8119,312,1081,2026-03-20 17:47:47,task_created,task_created
8120,312,1081,2026-03-20 17:58:47,feature_used,feature_used
8121,312,1082,2026-05-07 20:29:32,landing_page_view,
8122,312,1082,2026-05-07 20:23:32,signup_completed,
8123,312,1082,2026-05-07 20:19:32,workspace_created,
8124,312,1082,2026-05-07 20:34:32,first_task_created,
8125,312,1082,2026-05-07 20:17:32,task_created,task_created
8126,312,1082,2026-05-07 20:19:32,task_created,task_created
8127,312,1082,2026-05-07 20:29:32,task_created,task_created
8128,312,1082,2026-05-07 20:21:32,task_created,task_created
8129,312,1082,2026-05-07 20:22:32,task_created,task_created
8130,312,1082,2026-05-07 20:16:32,feature_used,feature_used
8131,312,1082,2026-05-07 20:18:32,subscription_started,
8132,312,1082,2026-05-07 20:37:32,payment_completed,
8133,312,1083,2026-04-30 10:57:47,landing_page_view,
8134,312,1083,2026-04-30 10:59:47,signup_started,
8135,312,1083,2026-04-30 11:17:47,signup_completed,
8136,312,1083,2026-04-30 11:20:47,workspace_created,
8137,312,1083,2026-04-30 11:10:47,first_task_created,
8138,312,1083,2026-04-30 11:15:47,task_created,task_created
8139,312,1083,2026-04-30 11:12:47,task_created,task_created
8140,312,1083,2026-04-30 10:56:47,task_created,task_created
8141,312,1083,2026-04-30 11:20:47,task_created,task_created
8142,312,1083,2026-04-30 11:07:47,feature_used,feature_used
8143,312,1084,2026-04-17 19:05:03,landing_page_view,
8144,312,1084,2026-04-17 19:12:03,signup_started,
8145,312,1084,2026-04-17 19:07:03,signup_completed,
8146,312,1084,2026-04-17 19:22:03,workspace_created,
8147,312,1084,2026-04-17 19:01:03,task_created,task_created
8148,312,1084,2026-04-17 19:04:03,feature_used,feature_used
8149,313,1085,2026-05-11 15:56:34,landing_page_view,
8150,313,1085,2026-05-11 15:53:34,signup_started,
8151,313,1085,2026-05-11 15:58:34,signup_completed,
8152,313,1085,2026-05-11 15:55:34,first_task_created,
8153,313,1085,2026-05-11 15:51:34,feature_used,feature_used
8154,313,1085,2026-05-11 15:50:34,subscription_started,
8155,313,1085,2026-05-11 15:58:34,payment_completed,
8156,314,1086,2026-05-01 15:54:14,landing_page_view,
8157,314,1086,2026-05-01 15:53:14,signup_started,
8158,314,1086,2026-05-01 15:50:14,task_created,task_created
8159,314,1086,2026-05-01 15:58:14,task_created,task_created
8160,314,1086,2026-05-01 15:59:14,task_created,task_created
8161,314,1086,2026-05-01 16:00:14,task_created,task_created
8162,314,1086,2026-05-01 15:52:14,subscription_started,
8163,314,1086,2026-05-01 15:58:14,payment_completed,
8164,314,1087,2026-04-07 12:46:41,landing_page_view,
8165,314,1087,2026-04-07 12:49:41,signup_started,
8166,314,1087,2026-04-07 12:46:41,signup_completed,
8167,314,1087,2026-04-07 12:39:41,workspace_created,
8168,314,1087,2026-04-07 12:43:41,first_task_created,
8169,314,1087,2026-04-07 12:56:41,task_created,task_created
8170,314,1087,2026-04-07 12:50:41,feature_used,feature_used
8171,315,1088,2026-04-19 23:16:51,landing_page_view,
8172,315,1088,2026-04-19 23:33:51,signup_started,
8173,315,1088,2026-04-19 23:31:51,signup_completed,
8174,315,1088,2026-04-19 23:07:51,task_created,task_created
8175,315,1088,2026-04-19 22:54:51,task_created,task_created
8176,315,1088,2026-04-19 23:28:51,task_created,task_created
8177,315,1088,2026-04-19 23:17:51,feature_used,feature_used
8178,315,1089,2026-05-25 00:23:07,landing_page_view,
8179,315,1089,2026-05-25 00:06:07,signup_started,
8180,315,1089,2026-05-25 00:18:07,task_created,task_created
8181,315,1089,2026-05-25 00:12:07,task_created,task_created
8182,315,1089,2026-05-25 00:10:07,task_created,task_created
8183,315,1089,2026-05-25 00:17:07,task_created,task_created
8184,315,1089,2026-05-24 23:54:07,feature_used,feature_used
8185,315,1090,2026-03-03 17:25:30,landing_page_view,
8186,315,1090,2026-03-03 17:29:30,signup_started,
8187,315,1090,2026-03-03 17:33:30,signup_completed,
8188,315,1090,2026-03-03 17:24:30,task_created,task_created
8189,315,1090,2026-03-03 17:57:30,feature_used,feature_used
8190,315,1090,2026-03-03 17:45:30,subscription_started,
8191,315,1090,2026-03-03 17:26:30,payment_completed,
8192,315,1091,2026-04-11 02:27:00,landing_page_view,
8193,315,1091,2026-04-11 02:14:00,signup_started,
8194,315,1091,2026-04-11 02:20:00,signup_completed,
8195,315,1091,2026-04-11 02:02:00,first_task_created,
8196,315,1091,2026-04-11 02:22:00,task_created,task_created
8197,315,1091,2026-04-11 02:24:00,task_created,task_created
8198,315,1091,2026-04-11 01:54:00,task_created,task_created
8199,315,1092,2026-03-25 08:41:38,landing_page_view,
8200,315,1092,2026-03-25 08:31:38,signup_started,
8201,315,1092,2026-03-25 08:44:38,first_task_created,
8202,315,1092,2026-03-25 08:54:38,task_created,task_created
8203,315,1092,2026-03-25 08:46:38,task_created,task_created
8204,315,1092,2026-03-25 08:56:38,task_created,task_created
8205,315,1092,2026-03-25 08:46:38,feature_used,feature_used
8206,316,1093,2026-05-21 11:56:47,landing_page_view,
8207,316,1093,2026-05-21 11:50:47,signup_started,
8208,316,1093,2026-05-21 11:48:47,first_task_created,
8209,316,1093,2026-05-21 11:47:47,task_created,task_created
8210,316,1093,2026-05-21 11:50:47,feature_used,feature_used
8211,316,1094,2026-04-19 21:18:58,landing_page_view,
8212,316,1094,2026-04-19 21:13:58,signup_started,
8213,316,1094,2026-04-19 21:18:58,signup_completed,
8214,316,1094,2026-04-19 21:28:58,workspace_created,
8215,316,1094,2026-04-19 21:21:58,task_created,task_created
8216,317,1095,2026-03-19 17:55:40,landing_page_view,
8217,317,1095,2026-03-19 17:51:40,signup_started,
8218,317,1095,2026-03-19 17:54:40,signup_completed,
8219,317,1095,2026-03-19 17:51:40,workspace_created,
8220,317,1095,2026-03-19 17:50:40,task_created,task_created
8221,317,1095,2026-03-19 17:52:40,feature_used,feature_used
8222,318,1096,2026-04-30 21:40:14,landing_page_view,
8223,318,1096,2026-04-30 20:43:14,signup_started,
8224,318,1096,2026-04-30 21:30:14,signup_completed,
8225,318,1096,2026-04-30 20:24:14,first_task_created,
8226,318,1096,2026-04-30 20:19:14,feature_used,feature_used
8227,318,1096,2026-04-30 21:22:14,subscription_started,
8228,318,1096,2026-04-30 21:22:14,payment_completed,
8229,318,1097,2026-03-28 21:30:30,landing_page_view,
8230,318,1097,2026-03-28 21:55:30,signup_completed,
8231,318,1097,2026-03-28 21:33:30,workspace_created,
8232,318,1097,2026-03-28 21:45:30,first_task_created,
8233,318,1097,2026-03-28 22:02:30,task_created,task_created
8234,318,1097,2026-03-28 21:37:30,task_created,task_created
8235,318,1097,2026-03-28 22:37:30,feature_used,feature_used
8236,318,1098,2026-05-11 15:09:18,landing_page_view,
8237,318,1098,2026-05-11 15:19:18,signup_started,
8238,318,1098,2026-05-11 15:32:18,first_task_created,
8239,318,1098,2026-05-11 15:26:18,task_created,task_created
8240,318,1098,2026-05-11 15:26:18,task_created,task_created
8241,318,1098,2026-05-11 15:22:18,task_created,task_created
8242,318,1098,2026-05-11 15:11:18,task_created,task_created
8243,318,1099,2026-05-19 05:00:33,landing_page_view,
8244,318,1099,2026-05-19 04:58:33,signup_started,
8245,318,1099,2026-05-19 04:46:33,first_task_created,
8246,318,1099,2026-05-19 05:22:33,task_created,task_created
8247,318,1100,2026-05-19 19:04:00,landing_page_view,
8248,318,1100,2026-05-19 19:05:00,signup_started,
8249,318,1100,2026-05-19 18:38:00,signup_completed,
8250,318,1100,2026-05-19 18:41:00,task_created,task_created
8251,318,1100,2026-05-19 18:50:00,task_created,task_created
8252,318,1100,2026-05-19 19:02:00,feature_used,feature_used
8253,318,1100,2026-05-19 19:12:00,subscription_started,
8254,318,1100,2026-05-19 18:39:00,payment_completed,
8255,318,1101,2026-03-10 00:01:33,landing_page_view,
8256,318,1101,2026-03-09 23:52:33,signup_started,
8257,318,1101,2026-03-09 23:37:33,signup_completed,
8258,318,1101,2026-03-10 00:27:33,task_created,task_created
8259,318,1101,2026-03-10 00:43:33,task_created,task_created
8260,318,1101,2026-03-10 00:27:33,task_created,task_created
8261,318,1101,2026-03-09 23:41:33,task_created,task_created
8262,318,1102,2026-03-23 04:45:24,landing_page_view,
8263,318,1102,2026-03-23 04:43:24,signup_started,
8264,318,1102,2026-03-23 05:25:24,signup_completed,
8265,318,1102,2026-03-23 05:02:24,workspace_created,
8266,318,1102,2026-03-23 05:07:24,task_created,task_created
8267,318,1102,2026-03-23 05:37:24,task_created,task_created
8268,318,1102,2026-03-23 05:36:24,task_created,task_created
8269,318,1102,2026-03-23 05:40:24,task_created,task_created
8270,318,1102,2026-03-23 05:37:24,task_created,task_created
8271,318,1102,2026-03-23 05:29:24,feature_used,feature_used
8272,318,1103,2026-04-25 10:28:13,landing_page_view,
8273,318,1103,2026-04-25 10:10:13,signup_started,
8274,318,1103,2026-04-25 10:16:13,task_created,task_created
8275,318,1103,2026-04-25 10:27:13,task_created,task_created
8276,318,1103,2026-04-25 10:17:13,task_created,task_created
8277,318,1103,2026-04-25 10:44:13,task_created,task_created
8278,319,1104,2026-03-18 19:07:20,landing_page_view,
8279,319,1104,2026-03-18 19:16:20,signup_started,
8280,319,1104,2026-03-18 18:49:20,workspace_created,
8281,319,1104,2026-03-18 18:57:20,feature_used,feature_used
8282,319,1104,2026-03-18 19:14:20,subscription_started,
8283,319,1104,2026-03-18 19:02:20,payment_completed,
8284,319,1105,2026-02-28 20:00:38,landing_page_view,
8285,319,1105,2026-02-28 19:56:38,signup_started,
8286,319,1105,2026-02-28 19:50:38,signup_completed,
8287,319,1105,2026-02-28 20:07:38,task_created,task_created
8288,319,1105,2026-02-28 20:00:38,task_created,task_created
8289,319,1105,2026-02-28 19:46:38,task_created,task_created
8290,319,1105,2026-02-28 19:55:38,task_created,task_created
8291,319,1105,2026-02-28 20:01:38,feature_used,feature_used
8292,319,1106,2026-04-02 10:56:12,landing_page_view,
8293,319,1106,2026-04-02 11:16:12,signup_started,
8294,319,1106,2026-04-02 11:11:12,workspace_created,
8295,319,1106,2026-04-02 11:18:12,task_created,task_created
8296,319,1106,2026-04-02 10:56:12,task_created,task_created
8297,319,1106,2026-04-02 10:56:12,task_created,task_created
8298,319,1106,2026-04-02 11:26:12,task_created,task_created
8299,319,1106,2026-04-02 10:58:12,task_created,task_created
8300,319,1106,2026-04-02 11:25:12,feature_used,feature_used
8301,320,1107,2026-03-29 10:26:27,landing_page_view,
8302,320,1107,2026-03-29 09:32:27,signup_started,
8303,320,1107,2026-03-29 09:37:27,signup_completed,
8304,320,1107,2026-03-29 10:11:27,workspace_created,
8305,320,1107,2026-03-29 10:26:27,task_created,task_created
8306,320,1107,2026-03-29 10:22:27,task_created,task_created
8307,320,1107,2026-03-29 09:48:27,task_created,task_created
8308,320,1107,2026-03-29 10:12:27,task_created,task_created
8309,320,1107,2026-03-29 10:24:27,task_created,task_created
8310,320,1107,2026-03-29 10:17:27,task_created,task_created
8311,320,1107,2026-03-29 09:55:27,feature_used,feature_used
8312,320,1107,2026-03-29 09:44:27,subscription_started,
8313,320,1107,2026-03-29 10:05:27,payment_completed,
8314,320,1108,2026-03-27 20:27:00,landing_page_view,
8315,320,1108,2026-03-27 20:23:00,signup_started,
8316,320,1108,2026-03-27 21:13:00,signup_completed,
8317,320,1108,2026-03-27 20:04:00,workspace_created,
8318,320,1108,2026-03-27 20:56:00,first_task_created,
8319,320,1108,2026-03-27 20:11:00,task_created,task_created
8320,320,1108,2026-03-27 20:55:00,task_created,task_created
8321,320,1108,2026-03-27 21:05:00,task_created,task_created
8322,320,1108,2026-03-27 20:52:00,task_created,task_created
8323,320,1108,2026-03-27 20:54:00,task_created,task_created
8324,320,1108,2026-03-27 21:25:00,task_created,task_created
8325,320,1108,2026-03-27 20:25:00,feature_used,feature_used
8326,320,1109,2026-03-28 21:36:21,landing_page_view,
8327,320,1109,2026-03-28 21:10:21,signup_started,
8328,320,1109,2026-03-28 20:56:21,workspace_created,
8329,320,1109,2026-03-28 20:48:21,task_created,task_created
8330,320,1109,2026-03-28 21:13:21,task_created,task_created
8331,320,1110,2026-04-10 13:49:51,landing_page_view,
8332,320,1110,2026-04-10 13:51:51,task_created,task_created
8333,320,1110,2026-04-10 13:21:51,task_created,task_created
8334,320,1110,2026-04-10 13:08:51,task_created,task_created
8335,320,1110,2026-04-10 12:52:51,task_created,task_created
8336,320,1111,2026-03-31 23:02:24,landing_page_view,
8337,320,1111,2026-03-31 22:17:24,signup_completed,
8338,320,1111,2026-03-31 22:36:24,subscription_started,
8339,320,1111,2026-03-31 22:54:24,payment_completed,
8340,320,1112,2026-05-04 23:24:09,landing_page_view,
8341,320,1112,2026-05-04 23:23:09,signup_started,
